"sp";"set";"ref";"34500";"57000";"67000";"77000";"87000";"98500";"108500";"118500";"128500";"138500";"148500";"173000";"183000";"193000";"203000";"213000"
"skj";12;"2019-09-05 15:21:04_12.1";-38.97;-33.65;-30.2275;-41.01;-36.215;-36.66;-33.575;-33.66;-34.82;-37.765;-44.12;-35.78;-33.82;-28.665;-30.145;-45.005
"skj";12;"2019-09-05 15:21:04_12.4";-45.92;-42.405;-44.49;-40.615;-52.56;-43.105;-42.15;-46.23;-47.295;-58.455;-58.31;-42.74;-40.125;-42.46;-47;-46.43
"skj";12;"2019-09-05 15:21:04_9.6";-43.255;-43.98;-35.83;-40.375;-43.68;-35.645;-35.415;-41.59;-46.185;-50.26;-38.45;-40.295;-44.94;-40.235;-45.465;-41.39
"skj";12;"2019-09-05 15:21:05_12.3";-41.65;-45.795;-44.41;-47.265;-51.875;-38.65;-46.31;-46.585;-49.075;-46.58;-44;-40.695;-37.585;-44.775;-43.11;-44.125
"skj";12;"2019-09-05 15:21:06_9";-45.43;-36.385;-39.755;-44.66;-46.905;-43.82;-40.535;-37.97;-37.9;-42.2;-44.1;-40.21;-36.79;-38.235;-43.435;-46.37
"skj";12;"2019-09-05 15:21:06_9.6";-43.06;-48.7175;-42.7275;-46.2775;-45.97;-38.895;-38.635;-38.635;-40.44;-37.75;-40.34;-42.525;-37.73;-33.785;-34.705;-37.615
"skj";12;"2019-09-05 15:21:07_11.7";-45.56;-39.84;-40.105;-41.48;-46.94;-32.785;-41.11;-46.12;-46.885;-42.165;-39.07;-37.92;-37.17;-36.525;-44.24;-46.295
"skj";12;"2019-09-05 15:21:07_12.4";-40.94;-39.325;-44.955;-45.26;-39.035;-48.185;-40.915;-34.355;-46.705;-38.52;-39.01;-42.295;-37.72;-31.275;-40.285;-45.485
"skj";12;"2019-09-05 15:21:07_13";-40.8;-42.665;-48.53;-54.655;-53.27;-41.325;-40.22;-44.755;-41.035;-38.75;-41.9;-40.39;-37.435;-37.575;-40.88;-44.57
"skj";12;"2019-09-05 15:21:07_9.8";-39.19;-43.2175;-39.57;-39.23;-42.095;-28.02;-33.735;-33.01;-36.215;-50.82;-42.59;-41.32;-39.695;-43.255;-48.455;-47.175
"skj";12;"2019-09-05 15:21:08_12.6";-37.01;-40.065;-43.45;-49.79;-49.315;-32.915;-42.16;-40.395;-34.615;-38.2575;-36.195;-34.7475;-34.065;-30.9925;-38.1625;-36.885
"skj";12;"2019-09-05 15:21:10_10.5";-37.31;-38.545;-38.965;-39.585;-37.025;-45.57;-37.0375;-43.1275;-46.1175;-45.585;-41.48;-35.97;-38.7375;-38.6875;-37.9375;-41.3825
"skj";12;"2019-09-05 15:21:10_12.7";-43;-46.045;-40.36;-46.43;-50.205;-41.755;-37.79;-38.935;-36.87;-40.63;-39.01;-43.76;-42.69;-41.785;-41.645;-42.325
"skj";12;"2019-09-05 15:21:10_9.6";-42.65;-40.265;-44.5275;-44.6525;-47.6025;-40.1275;-45.45;-39.25;-36.33;-45.235;-50.69;-42.4;-44.73;-43.575;-44.095;-49.155
"skj";12;"2019-09-05 15:21:12_10.2";-43.16;-39.625;-55.885;-51.175;-57.52;-31.855;-36.17;-42.96;-44.855;-45.255;-40.43;-38.73;-37.71;-34.335;-37.76;-41.155
"skj";12;"2019-09-05 15:21:12_11.6";-40.56;-43.7;-43.725;-45.235;-46.0875;-35.51;-33.625;-37.04;-34.83;-49.83;-48;-42.985;-29.575;-30.055;-38.05;-52.835
"skj";12;"2019-09-05 15:21:12_6.5";-41.1;-39.6;-53.025;-54.235;-55.71;-36.2075;-36.555;-37.65;-43.635;-48.375;-49.46;-39.29;-51.57;-38.15;-36.34;-44.1
"skj";12;"2019-09-05 15:21:12_7";-45.53;-40.13;-41.89;-42.265;-45.3;-41.065;-37.72;-37.045;-36.665;-37.42;-40.83;-38.615;-40.485;-41.66;-39.7;-40.095
"skj";12;"2019-09-05 15:21:12_8.4";-40.35;-38.215;-41.575;-51.705;-57.995;-36.405;-37.27;-44.1025;-43.73;-39.8325;-38.295;-38.14;-40.08;-38.83;-39.165;-39.97
"skj";12;"2019-09-05 15:21:12_9.1";-42.355;-46.92;-44.5;-52.58;-46.175;-40.1425;-42.0575;-44.47;-44.7575;-43.58;-38.48;-43.18;-43.1375;-46.765;-38.55;-39.59
"skj";12;"2019-09-05 15:21:13_10.6";-39.28;-38.8175;-45.185;-42.285;-44.485;-30.285;-35.705;-33.36;-38.775;-35.725;-34.5;-42.475;-35.31;-46.22;-50.6125;-39.565
"skj";12;"2019-09-05 15:21:13_11.6";-40.185;-32.825;-37.615;-35.48;-37.95;-30.48;-30.78;-34.255;-40.665;-40.925;-38.84;-41.845;-37.61;-39.335;-39.255;-44.63
"skj";12;"2019-09-05 15:21:14_9.2";-43.86;-38.135;-36.08;-37.47;-42.35;-36.405;-35.67;-41.565;-41.965;-40.72;-47.73;-56.1075;-49.09;-47.655;-44.5725;-44.8375
"skj";12;"2019-09-05 15:21:14_9.3";-47.965;-42.005;-45.755;-55.7;-61.61;-36.685;-38.74;-39.47;-40.705;-41.075;-41.15;-31.7;-30.5;-26.67;-29.645;-30.88
